,Name,Year,Month,Day,Type
30025,School Of Rock,2015,11,22,Musical
30026,Something Rotten!,2015,11,22,Musical
30027,Spring Awakening,2015,11,22,Musical
30029,The Book Of Mormon,2015,11,22,Musical
30030,The Color Purple 2015,2015,11,22,Musical
30034,The King And I 2015,2015,11,22,Musical
30035,The Lion King,2015,11,22,Musical
30036,The Phantom Of The Opera,2015,11,22,Musical
30038,Wicked,2015,11,22,Musical
30039,A Gentleman'S Guide To Love And Murder,2015,11,29,Musical
30041,Aladdin,2015,11,29,Musical
30042,Allegiance,2015,11,29,Musical
30043,An American In Paris,2015,11,29,Musical
30044,Beautiful: The Carole King Musical,2015,11,29,Musical
30045,Chicago,2015,11,29,Musical
30047,Dames At Sea,2015,11,29,Musical
30048,Fiddler On The Roof 2015,2015,11,29,Musical
30049,Finding Neverland,2015,11,29,Musical
30051,Fun Home,2015,11,29,Musical
30052,Hamilton (musical),2015,11,29,Musical
30054,Jersey Boys,2015,11,29,Musical
30056,Kinky Boots,2015,11,29,Musical
30059,Matilda,2015,11,29,Musical
30062,On Your Feet!,2015,11,29,Musical
30063,School Of Rock,2015,11,29,Musical
30064,Something Rotten!,2015,11,29,Musical
30065,Spring Awakening,2015,11,29,Musical
30067,The Book Of Mormon,2015,11,29,Musical
30068,The Color Purple 2015,2015,11,29,Musical
30072,The King And I 2015,2015,11,29,Musical
30073,The Lion King,2015,11,29,Musical
30074,The Phantom Of The Opera,2015,11,29,Musical
30076,Wicked,2015,11,29,Musical
30077,A Gentleman'S Guide To Love And Murder,2015,12,6,Musical
30079,Aladdin,2015,12,6,Musical
30080,Allegiance,2015,12,6,Musical
30081,An American In Paris,2015,12,6,Musical
30082,Beautiful: The Carole King Musical,2015,12,6,Musical
30083,Chicago,2015,12,6,Musical
30085,Dames At Sea,2015,12,6,Musical
30086,Fiddler On The Roof 2015,2015,12,6,Musical
30087,Finding Neverland,2015,12,6,Musical
30089,Fun Home,2015,12,6,Musical
30090,Hamilton (musical),2015,12,6,Musical
30092,Jersey Boys,2015,12,6,Musical
30094,Kinky Boots,2015,12,6,Musical
30097,Matilda,2015,12,6,Musical
30099,On Your Feet!,2015,12,6,Musical
30100,School Of Rock,2015,12,6,Musical
30101,Something Rotten!,2015,12,6,Musical
30102,Spring Awakening,2015,12,6,Musical
30104,The Book Of Mormon,2015,12,6,Musical
30105,The Color Purple 2015,2015,12,6,Musical
30109,The King And I 2015,2015,12,6,Musical
30110,The Lion King,2015,12,6,Musical
30111,The Phantom Of The Opera,2015,12,6,Musical
30113,Wicked,2015,12,6,Musical
30114,A Gentleman'S Guide To Love And Murder,2015,12,13,Musical
30116,Aladdin,2015,12,13,Musical
30117,Allegiance,2015,12,13,Musical
30118,An American In Paris,2015,12,13,Musical
30119,Beautiful: The Carole King Musical,2015,12,13,Musical
30120,Chicago,2015,12,13,Musical
30122,Dames At Sea,2015,12,13,Musical
30123,Fiddler On The Roof 2015,2015,12,13,Musical
30124,Finding Neverland,2015,12,13,Musical
30126,Fun Home,2015,12,13,Musical
30127,Hamilton (musical),2015,12,13,Musical
30129,Jersey Boys,2015,12,13,Musical
30131,Kinky Boots,2015,12,13,Musical
30134,Matilda,2015,12,13,Musical
30136,On Your Feet!,2015,12,13,Musical
30137,School Of Rock,2015,12,13,Musical
30138,Something Rotten!,2015,12,13,Musical
30139,Spring Awakening,2015,12,13,Musical
30141,The Book Of Mormon,2015,12,13,Musical
30142,The Color Purple 2015,2015,12,13,Musical
30146,The King And I 2015,2015,12,13,Musical
30147,The Lion King,2015,12,13,Musical
30148,The Phantom Of The Opera,2015,12,13,Musical
30150,Wicked,2015,12,13,Musical
30151,A Gentleman'S Guide To Love And Murder,2015,12,20,Musical
30153,Aladdin,2015,12,20,Musical
30154,Allegiance,2015,12,20,Musical
30155,An American In Paris,2015,12,20,Musical
30156,Beautiful: The Carole King Musical,2015,12,20,Musical
30157,Chicago,2015,12,20,Musical
30159,Dames At Sea,2015,12,20,Musical
30160,Fiddler On The Roof 2015,2015,12,20,Musical
30161,Finding Neverland,2015,12,20,Musical
30162,Fun Home,2015,12,20,Musical
30163,Hamilton (musical),2015,12,20,Musical
30165,Jersey Boys,2015,12,20,Musical
30167,Kinky Boots,2015,12,20,Musical
30170,Matilda,2015,12,20,Musical
30173,On Your Feet!,2015,12,20,Musical
30174,School Of Rock,2015,12,20,Musical
30175,Something Rotten!,2015,12,20,Musical
30176,Spring Awakening,2015,12,20,Musical
30178,The Book Of Mormon,2015,12,20,Musical
30179,The Color Purple 2015,2015,12,20,Musical
30183,The King And I 2015,2015,12,20,Musical
30184,The Lion King,2015,12,20,Musical
30185,The Phantom Of The Opera,2015,12,20,Musical
30187,Wicked,2015,12,20,Musical
30188,A Gentleman'S Guide To Love And Murder,2015,12,27,Musical
30190,Aladdin,2015,12,27,Musical
30191,Allegiance,2015,12,27,Musical
30192,An American In Paris,2015,12,27,Musical
30193,Beautiful: The Carole King Musical,2015,12,27,Musical
30194,Chicago,2015,12,27,Musical
30196,Dames At Sea,2015,12,27,Musical
30197,Fiddler On The Roof 2015,2015,12,27,Musical
30198,Finding Neverland,2015,12,27,Musical
30199,Fun Home,2015,12,27,Musical
30200,Hamilton (musical),2015,12,27,Musical
30202,Jersey Boys,2015,12,27,Musical
30204,Kinky Boots,2015,12,27,Musical
30207,Matilda,2015,12,27,Musical
30210,On Your Feet!,2015,12,27,Musical
30211,School Of Rock,2015,12,27,Musical
30212,Something Rotten!,2015,12,27,Musical
30213,Spring Awakening,2015,12,27,Musical
30215,The Book Of Mormon,2015,12,27,Musical
30216,The Color Purple 2015,2015,12,27,Musical
30220,The King And I 2015,2015,12,27,Musical
30221,The Lion King,2015,12,27,Musical
30222,The Phantom Of The Opera,2015,12,27,Musical
30224,Wicked,2015,12,27,Musical
30226,Aladdin,2016,1,3,Musical
30227,Allegiance,2016,1,3,Musical
30228,An American In Paris,2016,1,3,Musical
30229,Beautiful: The Carole King Musical,2016,1,3,Musical
30230,Chicago,2016,1,3,Musical
30232,Dames At Sea,2016,1,3,Musical
30233,Fiddler On The Roof 2015,2016,1,3,Musical
30234,Finding Neverland,2016,1,3,Musical
30235,Fun Home,2016,1,3,Musical
30236,Hamilton (musical),2016,1,3,Musical
30238,Jersey Boys,2016,1,3,Musical
30240,Kinky Boots,2016,1,3,Musical
30243,Matilda,2016,1,3,Musical
30246,On Your Feet!,2016,1,3,Musical
30248,School Of Rock,2016,1,3,Musical
30249,Something Rotten!,2016,1,3,Musical
30250,Spring Awakening,2016,1,3,Musical
30252,The Book Of Mormon,2016,1,3,Musical
30253,The Color Purple 2015,2016,1,3,Musical
30257,The King And I 2015,2016,1,3,Musical
30258,The Lion King,2016,1,3,Musical
30259,The Phantom Of The Opera,2016,1,3,Musical
30261,Wicked,2016,1,3,Musical
30262,A Gentleman'S Guide To Love And Murder,2016,1,10,Musical
30264,Aladdin,2016,1,10,Musical
30265,Allegiance,2016,1,10,Musical
30266,An American In Paris,2016,1,10,Musical
30267,Beautiful: The Carole King Musical,2016,1,10,Musical
30268,Chicago,2016,1,10,Musical
30270,Fiddler On The Roof 2015,2016,1,10,Musical
30271,Finding Neverland,2016,1,10,Musical
30272,Fun Home,2016,1,10,Musical
30273,Hamilton (musical),2016,1,10,Musical
30274,Jersey Boys,2016,1,10,Musical
30276,Kinky Boots,2016,1,10,Musical
30278,Matilda,2016,1,10,Musical
30281,On Your Feet!,2016,1,10,Musical
30283,School Of Rock,2016,1,10,Musical
30284,Something Rotten!,2016,1,10,Musical
30285,Spring Awakening,2016,1,10,Musical
30286,The Book Of Mormon,2016,1,10,Musical
30287,The Color Purple 2015,2016,1,10,Musical
30290,The King And I 2015,2016,1,10,Musical
30291,The Lion King,2016,1,10,Musical
30292,The Phantom Of The Opera,2016,1,10,Musical
30293,Wicked,2016,1,10,Musical
30294,A Gentleman'S Guide To Love And Murder,2016,1,17,Musical
30296,Aladdin,2016,1,17,Musical
30297,Allegiance,2016,1,17,Musical
30298,An American In Paris,2016,1,17,Musical
30299,Beautiful: The Carole King Musical,2016,1,17,Musical
30300,Chicago,2016,1,17,Musical
30302,Fiddler On The Roof 2015,2016,1,17,Musical
30303,Finding Neverland,2016,1,17,Musical
30304,Fun Home,2016,1,17,Musical
30305,Hamilton (musical),2016,1,17,Musical
30306,Jersey Boys,2016,1,17,Musical
30308,Kinky Boots,2016,1,17,Musical
30310,Matilda,2016,1,17,Musical
30313,On Your Feet!,2016,1,17,Musical
30315,School Of Rock,2016,1,17,Musical
30316,Something Rotten!,2016,1,17,Musical
30317,Spring Awakening,2016,1,17,Musical
30318,The Book Of Mormon,2016,1,17,Musical
30319,The Color Purple 2015,2016,1,17,Musical
30321,The King And I 2015,2016,1,17,Musical
30322,The Lion King,2016,1,17,Musical
30323,The Phantom Of The Opera,2016,1,17,Musical
30324,Wicked,2016,1,17,Musical
30326,Aladdin,2016,1,24,Musical
30327,Allegiance,2016,1,24,Musical
30328,An American In Paris,2016,1,24,Musical
30329,Beautiful: The Carole King Musical,2016,1,24,Musical
30330,Chicago,2016,1,24,Musical
30332,Fiddler On The Roof 2015,2016,1,24,Musical
30333,Finding Neverland,2016,1,24,Musical
30334,Fun Home,2016,1,24,Musical
30335,Hamilton (musical),2016,1,24,Musical
30336,Jersey Boys,2016,1,24,Musical
30338,Kinky Boots,2016,1,24,Musical
30340,Matilda,2016,1,24,Musical
30343,On Your Feet!,2016,1,24,Musical
30345,School Of Rock,2016,1,24,Musical
30346,Something Rotten!,2016,1,24,Musical
30347,Spring Awakening,2016,1,24,Musical
30348,The Book Of Mormon,2016,1,24,Musical
30349,The Color Purple 2015,2016,1,24,Musical
30352,The King And I 2015,2016,1,24,Musical
30353,The Lion King,2016,1,24,Musical
30354,The Phantom Of The Opera,2016,1,24,Musical
30355,Wicked,2016,1,24,Musical
30357,Aladdin,2016,1,31,Musical
30358,Allegiance,2016,1,31,Musical
30359,An American In Paris,2016,1,31,Musical
30360,Beautiful: The Carole King Musical,2016,1,31,Musical
30361,Chicago,2016,1,31,Musical
30363,Fiddler On The Roof 2015,2016,1,31,Musical
30364,Finding Neverland,2016,1,31,Musical
30365,Fun Home,2016,1,31,Musical
30366,Hamilton (musical),2016,1,31,Musical
30367,Jersey Boys,2016,1,31,Musical
30369,Kinky Boots,2016,1,31,Musical
30371,Matilda,2016,1,31,Musical
30374,On Your Feet!,2016,1,31,Musical
30376,School Of Rock,2016,1,31,Musical
30377,Something Rotten!,2016,1,31,Musical
30378,The Book Of Mormon,2016,1,31,Musical
30379,The Color Purple 2015,2016,1,31,Musical
30382,The King And I 2015,2016,1,31,Musical
30383,The Lion King,2016,1,31,Musical
30384,The Phantom Of The Opera,2016,1,31,Musical
30385,Wicked,2016,1,31,Musical
30387,Aladdin,2016,2,7,Musical
30388,Allegiance,2016,2,7,Musical
30389,An American In Paris,2016,2,7,Musical
30390,Beautiful: The Carole King Musical,2016,2,7,Musical
30392,Chicago,2016,2,7,Musical
30393,Fiddler On The Roof 2015,2016,2,7,Musical
30394,Finding Neverland,2016,2,7,Musical
30395,Fun Home,2016,2,7,Musical
30396,Hamilton (musical),2016,2,7,Musical
30397,Jersey Boys,2016,2,7,Musical
30398,Kinky Boots,2016,2,7,Musical
30400,Matilda,2016,2,7,Musical
30403,On Your Feet!,2016,2,7,Musical
30405,School Of Rock,2016,2,7,Musical
30406,Something Rotten!,2016,2,7,Musical
30407,The Book Of Mormon,2016,2,7,Musical
30408,The Color Purple 2015,2016,2,7,Musical
30411,The King And I 2015,2016,2,7,Musical
30412,The Lion King,2016,2,7,Musical
30413,The Phantom Of The Opera,2016,2,7,Musical
30414,Wicked,2016,2,7,Musical
30416,Aladdin,2016,2,14,Musical
30417,Allegiance,2016,2,14,Musical
30418,An American In Paris,2016,2,14,Musical
30419,Beautiful: The Carole King Musical,2016,2,14,Musical
30421,Chicago,2016,2,14,Musical
30422,Disaster!,2016,2,14,Musical
30423,Fiddler On The Roof 2015,2016,2,14,Musical
30424,Finding Neverland,2016,2,14,Musical
30425,Fun Home,2016,2,14,Musical
30426,Hamilton (musical),2016,2,14,Musical
30428,Jersey Boys,2016,2,14,Musical
30429,Kinky Boots,2016,2,14,Musical
30431,Matilda,2016,2,14,Musical
30434,On Your Feet!,2016,2,14,Musical
30436,School Of Rock,2016,2,14,Musical
30437,Something Rotten!,2016,2,14,Musical
30438,The Book Of Mormon,2016,2,14,Musical
30439,The Color Purple 2015,2016,2,14,Musical
30442,The King And I 2015,2016,2,14,Musical
30443,The Lion King,2016,2,14,Musical
30444,The Phantom Of The Opera,2016,2,14,Musical
30445,Wicked,2016,2,14,Musical
30447,Aladdin,2016,2,21,Musical
30448,An American In Paris,2016,2,21,Musical
30449,Beautiful: The Carole King Musical,2016,2,21,Musical
30451,Chicago,2016,2,21,Musical
30452,Disaster!,2016,2,21,Musical
30453,Fiddler On The Roof 2015,2016,2,21,Musical
30454,Finding Neverland,2016,2,21,Musical
30455,Fun Home,2016,2,21,Musical
30456,Hamilton (musical),2016,2,21,Musical
30458,Jersey Boys,2016,2,21,Musical
30459,Kinky Boots,2016,2,21,Musical
30461,Matilda,2016,2,21,Musical
30463,On Your Feet!,2016,2,21,Musical
30465,School Of Rock,2016,2,21,Musical
30466,She Loves Me 2016,2016,2,21,Musical
30467,Something Rotten!,2016,2,21,Musical
30468,The Book Of Mormon,2016,2,21,Musical
30469,The Color Purple 2015,2016,2,21,Musical
30472,The King And I 2015,2016,2,21,Musical
30473,The Lion King,2016,2,21,Musical
30474,The Phantom Of The Opera,2016,2,21,Musical
30475,Wicked,2016,2,21,Musical
30476,Aladdin,2016,2,28,Musical
30477,An American In Paris,2016,2,28,Musical
30478,Beautiful: The Carole King Musical,2016,2,28,Musical
30480,Bright Star,2016,2,28,Musical
30481,Chicago,2016,2,28,Musical
30482,Disaster!,2016,2,28,Musical
30484,Fiddler On The Roof 2015,2016,2,28,Musical
30485,Finding Neverland,2016,2,28,Musical
30486,Fun Home,2016,2,28,Musical
30487,Hamilton (musical),2016,2,28,Musical
30489,Jersey Boys,2016,2,28,Musical
30490,Kinky Boots,2016,2,28,Musical
30492,Matilda,2016,2,28,Musical
30494,On Your Feet!,2016,2,28,Musical
30496,School Of Rock,2016,2,28,Musical
30497,She Loves Me 2016,2016,2,28,Musical
30498,Something Rotten!,2016,2,28,Musical
30499,The Book Of Mormon,2016,2,28,Musical
30500,The Color Purple 2015,2016,2,28,Musical
30503,The King And I 2015,2016,2,28,Musical
30504,The Lion King,2016,2,28,Musical
30505,The Phantom Of The Opera,2016,2,28,Musical
30506,Wicked,2016,2,28,Musical
30507,Aladdin,2016,3,6,Musical
30508,An American In Paris,2016,3,6,Musical
30509,Beautiful: The Carole King Musical,2016,3,6,Musical
30511,Bright Star,2016,3,6,Musical
30512,Chicago,2016,3,6,Musical
30513,Disaster!,2016,3,6,Musical
30515,Fiddler On The Roof 2015,2016,3,6,Musical
30516,Finding Neverland,2016,3,6,Musical
30517,Fun Home,2016,3,6,Musical
30518,Hamilton (musical),2016,3,6,Musical
30520,Jersey Boys,2016,3,6,Musical
30521,Kinky Boots,2016,3,6,Musical
30523,Matilda,2016,3,6,Musical
30525,On Your Feet!,2016,3,6,Musical
30527,School Of Rock,2016,3,6,Musical
30528,She Loves Me 2016,2016,3,6,Musical
30529,Something Rotten!,2016,3,6,Musical
30530,The Book Of Mormon,2016,3,6,Musical
30531,The Color Purple 2015,2016,3,6,Musical
30535,The King And I 2015,2016,3,6,Musical
30536,The Lion King,2016,3,6,Musical
30537,The Phantom Of The Opera,2016,3,6,Musical
30538,Wicked,2016,3,6,Musical
30539,Aladdin,2016,3,13,Musical
30540,An American In Paris,2016,3,13,Musical
30541,Beautiful: The Carole King Musical,2016,3,13,Musical
30543,Bright Star,2016,3,13,Musical
30544,Chicago,2016,3,13,Musical
30545,Disaster!,2016,3,13,Musical
30547,Fiddler On The Roof 2015,2016,3,13,Musical
30548,Finding Neverland,2016,3,13,Musical
30549,Fun Home,2016,3,13,Musical
30550,Hamilton (musical),2016,3,13,Musical
30552,Jersey Boys,2016,3,13,Musical
30553,Kinky Boots,2016,3,13,Musical
30555,Matilda,2016,3,13,Musical
30557,On Your Feet!,2016,3,13,Musical
30558,School Of Rock,2016,3,13,Musical
30559,She Loves Me 2016,2016,3,13,Musical
30560,Something Rotten!,2016,3,13,Musical
30561,The Book Of Mormon,2016,3,13,Musical
30562,The Color Purple 2015,2016,3,13,Musical
30566,The King And I 2015,2016,3,13,Musical
30567,The Lion King,2016,3,13,Musical
30568,The Phantom Of The Opera,2016,3,13,Musical
30569,Wicked,2016,3,13,Musical
30570,Aladdin,2016,3,20,Musical
30571,An American In Paris,2016,3,20,Musical
30572,Beautiful: The Carole King Musical,2016,3,20,Musical
30574,Bright Star,2016,3,20,Musical
30575,Chicago,2016,3,20,Musical
30576,Disaster!,2016,3,20,Musical
30578,Fiddler On The Roof 2015,2016,3,20,Musical
30579,Finding Neverland,2016,3,20,Musical
30580,Fun Home,2016,3,20,Musical
30581,Hamilton (musical),2016,3,20,Musical
30583,Jersey Boys,2016,3,20,Musical
30584,Kinky Boots,2016,3,20,Musical
30586,Matilda,2016,3,20,Musical
30587,On Your Feet!,2016,3,20,Musical
30588,School Of Rock,2016,3,20,Musical
30589,She Loves Me 2016,2016,3,20,Musical
30590,Shuffle Along,2016,3,20,Musical
30591,Something Rotten!,2016,3,20,Musical
30592,The Book Of Mormon,2016,3,20,Musical
30593,The Color Purple 2015,2016,3,20,Musical
30597,The King And I 2015,2016,3,20,Musical
30598,The Lion King,2016,3,20,Musical
30599,The Phantom Of The Opera,2016,3,20,Musical
30600,Wicked,2016,3,20,Musical
30601,Aladdin,2016,3,27,Musical
30602,American Psycho,2016,3,27,Musical
30603,An American In Paris,2016,3,27,Musical
30604,Beautiful: The Carole King Musical,2016,3,27,Musical
30606,Bright Star,2016,3,27,Musical
30607,Chicago,2016,3,27,Musical
30608,Disaster!,2016,3,27,Musical
30610,Fiddler On The Roof 2015,2016,3,27,Musical
30611,Finding Neverland,2016,3,27,Musical
30612,Fun Home,2016,3,27,Musical
30613,Hamilton (musical),2016,3,27,Musical
30615,Jersey Boys,2016,3,27,Musical
30616,Kinky Boots,2016,3,27,Musical
30618,Matilda,2016,3,27,Musical
30619,On Your Feet!,2016,3,27,Musical
30620,School Of Rock,2016,3,27,Musical
30621,She Loves Me 2016,2016,3,27,Musical
30622,Shuffle Along,2016,3,27,Musical
30623,Something Rotten!,2016,3,27,Musical
30624,The Book Of Mormon,2016,3,27,Musical
30625,The Color Purple 2015,2016,3,27,Musical
30630,The King And I 2015,2016,3,27,Musical
30631,The Lion King,2016,3,27,Musical
30632,The Phantom Of The Opera,2016,3,27,Musical
30633,Waitress,2016,3,27,Musical
30634,Wicked,2016,3,27,Musical
30635,Aladdin,2016,4,3,Musical
30636,American Psycho,2016,4,3,Musical
30637,An American In Paris,2016,4,3,Musical
30638,Beautiful: The Carole King Musical,2016,4,3,Musical
30640,Bright Star,2016,4,3,Musical
30641,Chicago,2016,4,3,Musical
30642,Disaster!,2016,4,3,Musical
30644,Fiddler On The Roof 2015,2016,4,3,Musical
30645,Finding Neverland,2016,4,3,Musical
30647,Fun Home,2016,4,3,Musical
30648,Hamilton (musical),2016,4,3,Musical
30649,Jersey Boys,2016,4,3,Musical
30650,Kinky Boots,2016,4,3,Musical
30653,Matilda,2016,4,3,Musical
30654,On Your Feet!,2016,4,3,Musical
30655,School Of Rock,2016,4,3,Musical
30656,She Loves Me 2016,2016,4,3,Musical
30657,Shuffle Along,2016,4,3,Musical
30658,Something Rotten!,2016,4,3,Musical
30659,The Book Of Mormon,2016,4,3,Musical
30660,The Color Purple 2015,2016,4,3,Musical
30665,The King And I 2015,2016,4,3,Musical
30666,The Lion King,2016,4,3,Musical
30667,The Phantom Of The Opera,2016,4,3,Musical
30668,Tuck Everlasting,2016,4,3,Musical
30669,Waitress,2016,4,3,Musical
30670,Wicked,2016,4,3,Musical
30671,Aladdin,2016,4,10,Musical
30672,American Psycho,2016,4,10,Musical
30673,An American In Paris,2016,4,10,Musical
30674,Beautiful: The Carole King Musical,2016,4,10,Musical
30676,Bright Star,2016,4,10,Musical
30677,Chicago,2016,4,10,Musical
30678,Disaster!,2016,4,10,Musical
30680,Fiddler On The Roof 2015,2016,4,10,Musical
30681,Finding Neverland,2016,4,10,Musical
30683,Fun Home,2016,4,10,Musical
30684,Hamilton (musical),2016,4,10,Musical
30685,Jersey Boys,2016,4,10,Musical
30686,Kinky Boots,2016,4,10,Musical
30689,Matilda,2016,4,10,Musical
30690,On Your Feet!,2016,4,10,Musical
30691,School Of Rock,2016,4,10,Musical
30692,She Loves Me 2016,2016,4,10,Musical
30693,Shuffle Along,2016,4,10,Musical
30694,Something Rotten!,2016,4,10,Musical
30695,The Book Of Mormon,2016,4,10,Musical
30696,The Color Purple 2015,2016,4,10,Musical
30701,The King And I 2015,2016,4,10,Musical
30702,The Lion King,2016,4,10,Musical
30703,The Phantom Of The Opera,2016,4,10,Musical
30704,Tuck Everlasting,2016,4,10,Musical
30705,Waitress,2016,4,10,Musical
30706,Wicked,2016,4,10,Musical
30707,Aladdin,2016,4,17,Musical
30708,American Psycho,2016,4,17,Musical
30709,An American In Paris,2016,4,17,Musical
30710,Beautiful: The Carole King Musical,2016,4,17,Musical
30712,Bright Star,2016,4,17,Musical
30713,Chicago,2016,4,17,Musical
30714,Disaster!,2016,4,17,Musical
